Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
04.03.2022;40.000,00;40.200,00;40.200,00;39.460,00;191,93K;0,03%
03.03.2022;39.990,00;40.000,00;40.340,00;39.570,00;312,98K;0,35%
02.03.2022;39.850,00;39.940,00;40.500,00;39.530,00;99,60K;-0,10%
01.03.2022;39.890,00;39.040,00;39.950,00;39.040,00;326,17K;2,18%
28.02.2022;39.040,00;39.500,00;40.300,00;39.040,00;386,00K;-0,51%
25.02.2022;39.240,00;38.990,00;39.470,00;38.600,00;454,29K;0,64%
24.02.2022;38.990,00;38.300,00;38.990,00;37.100,00;309,99K;1,09%
23.02.2022;38.570,00;38.000,00;38.680,00;37.860,00;586,07K;4,53%
22.02.2022;36.900,00;37.760,00;37.760,00;36.900,00;89,90K;-1,05%
21.02.2022;37.290,00;37.060,00;37.680,00;36.890,00;33,00K;0,62%
18.02.2022;37.060,00;37.900,00;37.990,00;36.600,00;129,82K;-2,27%
17.02.2022;37.920,00;37.400,00;37.920,00;37.270,00;125,90K;-0,52%
16.02.2022;38.120,00;37.940,00;38.700,00;37.900,00;258,56K;0,34%
15.02.2022;37.990,00;36.700,00;37.990,00;36.010,00;203,62K;1,31%
14.02.2022;37.500,00;36.010,00;37.690,00;36.010,00;273,69K;2,18%
11.02.2022;36.700,00;36.700,00;36.880,00;36.250,00;382,61K;0,88%
10.02.2022;36.380,00;37.970,00;38.050,00;36.330,00;324,36K;-4,19%
09.02.2022;37.970,00;37.840,00;38.250,00;37.500,00;82,71K;0,37%
08.02.2022;37.830,00;38.910,00;39.110,00;37.780,00;89,72K;-2,75%
07.02.2022;38.900,00;39.260,00;40.000,00;38.900,00;105,20K;-0,23%
04.02.2022;38.990,00;39.000,00;39.220,00;38.850,00;145,50K;-0,03%
03.02.2022;39.000,00;38.750,00;39.100,00;36.340,00;133,89K;-0,51%
02.02.2022;39.200,00;39.020,00;39.470,00;38.900,00;373,65K;0,49%
01.02.2022;39.010,00;40.190,00;40.190,00;38.800,00;163,99K;-1,24%
31.01.2022;39.500,00;40.500,00;40.630,00;39.500,00;145,05K;-0,28%
28.01.2022;39.610,00;39.630,00;40.200,00;39.020,00;163,92K;1,30%
27.01.2022;39.100,00;39.500,00;39.500,00;38.900,00;75,39K;0,26%
26.01.2022;39.000,00;39.990,00;40.490,00;39.000,00;72,98K;-2,01%
25.01.2022;39.800,00;39.980,00;39.990,00;39.100,00;249,52K;-0,50%
24.01.2022;40.000,00;37.800,00;40.000,00;37.770,00;106,70K;2,96%
21.01.2022;38.850,00;40.200,00;40.200,00;38.820,00;530,93K;-3,60%
20.01.2022;40.300,00;42.000,00;42.000,00;40.080,00;129,71K;-4,50%
19.01.2022;42.200,00;42.000,00;42.820,00;41.030,00;1,03M;0,36%
18.01.2022;42.050,00;38.900,00;42.500,00;38.600,00;1,77M;9,76%
17.01.2022;38.310,00;37.000,00;38.810,00;37.000,00;930,25K;5,02%
14.01.2022;36.480,00;36.670,00;37.400,00;36.000,00;950,32K;-2,98%
13.01.2022;37.600,00;35.380,00;37.880,00;35.300,00;494,87K;6,27%
12.01.2022;35.380,00;34.850,00;35.380,00;34.850,00;288,54K;1,67%
11.01.2022;34.800,00;33.080,00;34.800,00;33.080,00;133,63K;1,75%
07.01.2022;34.200,00;33.860,00;34.200,00;33.500,00;25,32K;1,00%
06.01.2022;33.860,00;32.870,00;33.860,00;31.800,00;53,67K;-0,41%
05.01.2022;34.000,00;34.800,00;34.800,00;33.810,00;31,62K;-2,41%
04.01.2022;34.840,00;34.490,00;34.840,00;34.490,00;34,99K;0,99%
03.01.2022;34.500,00;34.600,00;34.600,00;34.000,00;8,35K;-0,58%
30.12.2021;34.700,00;34.700,00;34.700,00;33.980,00;44,95K;0,00%
29.12.2021;34.700,00;33.300,00;34.700,00;32.700,00;46,85K;4,24%
28.12.2021;33.290,00;32.960,00;33.290,00;32.790,00;34,65K;1,00%
27.12.2021;32.960,00;32.500,00;33.260,00;32.500,00;7,81K;-1,26%
24.12.2021;33.380,00;32.750,00;33.700,00;32.700,00;12,96K;1,15%
23.12.2021;33.000,00;33.490,00;33.680,00;33.000,00;107,98K;-2,02%
22.12.2021;33.680,00;33.390,00;33.680,00;32.400,00;76,05K;3,63%
21.12.2021;32.500,00;33.300,00;33.600,00;32.500,00;264,25K;-3,56%
20.12.2021;33.700,00;32.990,00;33.890,00;32.290,00;101,61K;-1,35%
17.12.2021;34.160,00;34.490,00;34.500,00;32.530,00;618,99K;0,47%
16.12.2021;34.000,00;33.100,00;34.000,00;33.000,00;159,40K;4,33%
15.12.2021;32.590,00;33.320,00;33.320,00;31.710,00;47,25K;3,43%
14.12.2021;31.510,00;31.800,00;31.800,00;31.100,00;102,23K;1,97%
13.12.2021;30.900,00;31.790,00;33.110,00;30.900,00;49,13K;-4,10%
10.12.2021;32.220,00;32.220,00;32.500,00;32.100,00;50,06K;-1,17%
09.12.2021;32.600,00;30.300,00;33.300,00;30.300,00;152,74K;0,93%
07.12.2021;32.300,00;34.570,00;34.570,00;32.300,00;399,60K;-6,40%
06.12.2021;34.510,00;34.600,00;35.200,00;34.510,00;183,64K;-1,40%
03.12.2021;35.000,00;35.130,00;36.490,00;35.000,00;216,79K;-2,45%
02.12.2021;35.880,00;34.000,00;35.880,00;34.000,00;446,52K;4,00%
01.12.2021;34.500,00;32.660,00;34.960,00;32.660,00;1,13M;6,58%
30.11.2021;32.370,00;30.400,00;32.370,00;30.300,00;669,01K;6,48%
29.11.2021;30.400,00;30.350,00;30.700,00;30.210,00;247,78K;1,16%
26.11.2021;30.050,00;30.220,00;30.390,00;29.510,00;91,20K;-1,64%
25.11.2021;30.550,00;30.800,00;30.800,00;30.500,00;69,41K;0,16%
24.11.2021;30.500,00;30.100,00;30.500,00;30.100,00;30,21K;0,66%
23.11.2021;30.300,00;30.530,00;30.570,00;30.000,00;26,33K;0,03%
22.11.2021;30.290,00;30.400,00;31.460,00;30.290,00;52,03K;0,97%
19.11.2021;30.000,00;30.530,00;30.850,00;30.000,00;59,50K;-2,91%
18.11.2021;30.900,00;30.790,00;31.110,00;30.660,00;137,33K;0,98%
17.11.2021;30.600,00;31.100,00;31.100,00;29.630,00;859,66K;-1,61%
16.11.2021;31.100,00;31.940,00;31.940,00;31.040,00;82,53K;-3,30%
12.11.2021;32.160,00;31.800,00;32.160,00;31.630,00;33,62K;-0,12%
11.11.2021;32.200,00;32.790,00;32.790,00;32.130,00;125,73K;-0,03%
10.11.2021;32.210,00;32.880,00;32.880,00;32.110,00;54,00K;-2,04%
09.11.2021;32.880,00;33.030,00;33.190,00;32.600,00;197,10K;-1,79%
08.11.2021;33.480,00;33.220,00;33.500,00;33.220,00;97,07K;0,06%
05.11.2021;33.460,00;33.630,00;33.800,00;33.280,00;116,08K;0,18%
04.11.2021;33.400,00;34.200,00;34.200,00;33.400,00;78,99K;-1,76%
03.11.2021;34.000,00;34.100,00;34.100,00;33.860,00;142,30K;0,00%
02.11.2021;34.000,00;34.000,00;34.100,00;33.750,00;113,48K;0,95%
29.10.2021;33.680,00;34.230,00;34.280,00;33.460,00;243,68K;-2,35%
28.10.2021;34.490,00;34.300,00;34.490,00;34.120,00;91,76K;0,12%
27.10.2021;34.450,00;33.580,00;34.500,00;33.580,00;117,57K;-0,14%
26.10.2021;34.500,00;34.050,00;34.500,00;34.050,00;140,74K;0,88%
25.10.2021;34.200,00;33.790,00;34.200,00;33.510,00;59,08K;2,21%
22.10.2021;33.460,00;34.180,00;34.300,00;33.460,00;52,73K;-1,70%
21.10.2021;34.040,00;34.400,00;34.400,00;33.780,00;115,18K;-0,56%
20.10.2021;34.230,00;33.700,00;34.390,00;33.700,00;69,48K;0,29%
19.10.2021;34.130,00;34.250,00;34.480,00;34.020,00;89,84K;-1,24%
15.10.2021;34.560,00;33.600,00;34.940,00;33.600,00;298,46K;0,52%
14.10.2021;34.380,00;33.200,00;34.380,00;33.200,00;227,15K;3,62%
13.10.2021;33.180,00;32.620,00;33.180,00;32.590,00;111,14K;2,03%
12.10.2021;32.520,00;32.900,00;32.940,00;32.520,00;58,06K;-2,43%
11.10.2021;33.330,00;33.500,00;33.600,00;33.300,00;41,49K;-0,21%
08.10.2021;33.400,00;33.490,00;33.780,00;33.260,00;94,03K;-0,24%
07.10.2021;33.480,00;33.000,00;33.510,00;33.000,00;184,61K;1,45%
06.10.2021;33.000,00;32.810,00;33.000,00;32.320,00;110,70K;-0,30%
05.10.2021;33.100,00;32.900,00;33.380,00;32.900,00;36,96K;-0,54%
04.10.2021;33.280,00;32.950,00;33.290,00;32.950,00;76,07K;0,85%
01.10.2021;33.000,00;32.960,00;33.260,00;32.940,00;74,76K;0,12%
30.09.2021;32.960,00;32.010,00;32.960,00;32.010,00;126,96K;0,86%
29.09.2021;32.680,00;32.120,00;32.830,00;31.920,00;100,53K;0,80%
28.09.2021;32.420,00;32.000,00;32.490,00;31.700,00;170,65K;0,15%
27.09.2021;32.370,00;31.200,00;32.370,00;31.200,00;248,70K;4,83%
24.09.2021;30.880,00;30.690,00;30.880,00;30.400,00;56,37K;0,78%
23.09.2021;30.640,00;30.670,00;30.760,00;30.500,00;132,32K;0,46%
22.09.2021;30.500,00;30.700,00;30.760,00;30.500,00;86,91K;-0,23%
21.09.2021;30.570,00;31.000,00;31.080,00;30.570,00;322,40K;-1,07%
20.09.2021;30.900,00;31.280,00;31.280,00;30.710,00;69,09K;-1,28%
17.09.2021;31.300,00;31.180,00;31.500,00;30.770,00;1,01M;0,38%
16.09.2021;31.180,00;30.940,00;31.180,00;30.900,00;85,61K;-0,06%
15.09.2021;31.200,00;31.060,00;31.290,00;31.060,00;156,20K;0,65%
14.09.2021;31.000,00;30.520,00;31.000,00;30.520,00;68,80K;0,65%
13.09.2021;30.800,00;31.060,00;31.100,00;30.480,00;72,13K;-1,57%
10.09.2021;31.290,00;31.250,00;31.290,00;31.130,00;16,94K;-0,32%
09.09.2021;31.390,00;30.900,00;31.390,00;30.900,00;59,49K;1,19%
08.09.2021;31.020,00;31.000,00;31.080,00;30.800,00;174,19K;0,06%
07.09.2021;31.000,00;31.070,00;31.280,00;31.000,00;18,92K;-0,83%
06.09.2021;31.260,00;31.100,00;31.260,00;31.000,00;19,91K;-0,45%
03.09.2021;31.400,00;31.200,00;31.400,00;30.980,00;36,75K;0,64%
02.09.2021;31.200,00;31.300,00;31.400,00;31.150,00;74,49K;-0,32%
01.09.2021;31.300,00;31.330,00;31.600,00;31.050,00;144,66K;0,74%
31.08.2021;31.070,00;31.330,00;31.330,00;31.070,00;511,41K;-0,83%
30.08.2021;31.330,00;31.000,00;31.500,00;30.810,00;120,38K;0,42%
27.08.2021;31.200,00;30.980,00;31.200,00;30.920,00;83,53K;1,30%
26.08.2021;30.800,00;31.160,00;31.240,00;30.620,00;51,14K;-1,69%
25.08.2021;31.330,00;31.400,00;31.400,00;30.900,00;86,25K;-0,22%
24.08.2021;31.400,00;31.320,00;31.590,00;31.310,00;84,84K;-0,25%
23.08.2021;31.480,00;31.400,00;31.500,00;31.350,00;97,13K;0,67%
20.08.2021;31.270,00;31.680,00;31.680,00;31.100,00;125,77K;-1,04%
19.08.2021;31.600,00;31.300,00;31.600,00;30.310,00;217,36K;0,70%
18.08.2021;31.380,00;30.270,00;31.500,00;30.270,00;333,16K;2,89%
17.08.2021;30.500,00;29.400,00;30.500,00;29.400,00;204,87K;3,01%
13.08.2021;29.610,00;28.980,00;29.680,00;28.980,00;137,34K;2,14%
12.08.2021;28.990,00;28.500,00;29.800,00;28.500,00;380,25K;2,80%
11.08.2021;28.200,00;28.040,00;28.200,00;27.910,00;118,05K;1,44%
10.08.2021;27.800,00;27.520,00;27.950,00;27.520,00;59,26K;1,02%
09.08.2021;27.520,00;27.310,00;27.760,00;27.310,00;39,15K;0,99%
06.08.2021;27.250,00;27.530,00;27.630,00;27.000,00;66,02K;-1,02%
05.08.2021;27.530,00;28.100,00;28.200,00;27.530,00;54,00K;-2,34%
04.08.2021;28.190,00;27.580,00;28.190,00;27.570,00;149,12K;1,99%
03.08.2021;27.640,00;27.320,00;27.690,00;27.320,00;143,40K;-0,22%
02.08.2021;27.700,00;27.850,00;27.850,00;27.220,00;49,73K;2,21%
30.07.2021;27.100,00;27.760,00;27.760,00;27.100,00;123,51K;-2,24%
29.07.2021;27.720,00;28.290,00;28.290,00;27.720,00;59,22K;-0,29%
28.07.2021;27.800,00;28.300,00;28.310,00;27.710,00;61,35K;-0,79%
27.07.2021;28.020,00;28.110,00;28.400,00;28.020,00;456,10K;-0,99%
26.07.2021;28.300,00;28.330,00;28.480,00;27.730,00;646,17K;0,11%
23.07.2021;28.270,00;28.000,00;28.270,00;28.000,00;735,55K;0,60%
22.07.2021;28.100,00;28.100,00;28.100,00;27.730,00;1,27M;1,01%
21.07.2021;27.820,00;27.900,00;28.180,00;27.820,00;226,02K;2,28%
19.07.2021;27.200,00;27.920,00;27.920,00;27.200,00;80,39K;-2,82%
16.07.2021;27.990,00;28.100,00;28.150,00;27.870,00;92,62K;-0,04%
15.07.2021;28.000,00;28.200,00;28.280,00;27.750,00;123,31K;-0,36%
14.07.2021;28.100,00;28.200,00;28.200,00;27.730,00;71,80K;0,11%
13.07.2021;28.070,00;28.390,00;28.390,00;27.860,00;61,07K;-0,39%
12.07.2021;28.180,00;28.100,00;28.450,00;27.650,00;286,25K;0,28%
09.07.2021;28.100,00;28.000,00;28.280,00;27.710,00;275,82K;1,77%
08.07.2021;27.610,00;27.500,00;27.990,00;27.500,00;192,88K;0,04%
07.07.2021;27.600,00;27.000,00;27.840,00;26.760,00;73,51K;2,18%
06.07.2021;27.010,00;27.500,00;27.710,00;27.000,00;69,03K;-1,78%
02.07.2021;27.500,00;26.050,00;27.500,00;25.700,00;163,66K;5,44%
01.07.2021;26.080,00;26.800,00;26.800,00;26.070,00;186,55K;-1,21%
